file,bytes,overall,productive
ContentTransformingResource.java,5852,9298762,203628
ContentTransformingResource.java,5852,9289643,208074
ContentTransformingResource.java,5852,9154940,203722
ContentTransformingResource.java,5852,9551907,208068
ContentTransformingResource.java,5852,11842418,202116
ContentTransformingResource.java,5852,9338487,289668
ContentTransformingResource.java,5852,9268336,205368
ContentTransformingResource.java,5852,9284323,199574
Continuus.java,4228,8192110,158762
Continuus.java,4228,8326831,194965
Continuus.java,4228,8309890,156946
Continuus.java,4228,8040206,216732
Continuus.java,4228,8206124,181774
Continuus.java,4228,7813995,163070
Continuus.java,4228,7959692,161460
Continuus.java,4228,8059532,158096
Continuus.java,4228,7733166,161306
Continuus.java,4228,7690042,235734
Copy.java,42687,92395541,880844
Copy.java,42687,89631480,934632
Copy.java,42687,70223855,887856
Copy.java,42687,62665372,768925
Copy.java,42687,81339049,746826
Copy.java,42687,98422122,923710
Copy.java,42687,94257032,776865
Copy.java,42687,67517452,764018
Copy.java,42687,64466242,729810
Copy.java,42687,81252303,713988
Copydir.java,5156,13307878,213107
Copydir.java,5156,11147588,315656
Copydir.java,5156,11852531,209208
Copydir.java,5156,12306469,207170
Copydir.java,5156,13480111,311333
Copydir.java,5156,13928829,193321
Copydir.java,5156,14207445,214493
Copydir.java,5156,11230834,208662
Copydir.java,5156,9949213,210784
Copydir.java,5156,10769204,162557
Copyfile.java,3437,6261081,137455
Copyfile.java,3437,7214811,162286
Copyfile.java,3437,7437511,195495
Copyfile.java,3437,7100419,135758
Copyfile.java,3437,7864327,152058
Copyfile.java,3437,6918684,96910
Copyfile.java,3437,8728851,136458
Copyfile.java,3437,9848980,129414
Copyfile.java,3437,7409422,124090
Copyfile.java,3437,4937754,86636
CopyPath.java,6868,11976781,271437
CopyPath.java,6868,12113177,286750
CopyPath.java,6868,12112961,244266
CopyPath.java,6868,12567691,339963
CopyPath.java,6868,12036180,245378
CopyPath.java,6868,12293565,301596
CopyPath.java,6868,12907070,259614
CopyPath.java,6868,10798976,237754
CopyPath.java,6868,12547960,284529
CopyPath.java,6868,12109638,242458
CRC.java,5737,13871788,1040772
CRC.java,5737,12106077,129102
CRC.java,5737,13685059,328095
CRC.java,5737,14329873,364300
CRC.java,5737,12349628,332912
CRC.java,5737,12480788,281215
CRC.java,5737,15596803,233467
CRC.java,5737,12248314,210740
CRC.java,5737,12762934,206880
CRC.java,5737,13028455,209595
CustomJUnit4TestAdapterCache.java,3200,9385477,212185
CustomJUnit4TestAdapterCache.java,3200,7061324,132822
CustomJUnit4TestAdapterCache.java,3200,7417125,129055
CustomJUnit4TestAdapterCache.java,3200,7255795,130190
CustomJUnit4TestAdapterCache.java,3200,7237658,132245
CustomJUnit4TestAdapterCache.java,3200,7147291,130765
CustomJUnit4TestAdapterCache.java,3200,7215347,133220
CustomJUnit4TestAdapterCache.java,3200,7188830,131417
CustomJUnit4TestAdapterCache.java,3200,7429081,152772
CustomJUnit4TestAdapterCache.java,3200,7659180,151854
CutDirsMapper.java,2565,5800500,142880
CutDirsMapper.java,2565,5784000,128848
CutDirsMapper.java,2565,5925679,114053
CutDirsMapper.java,2565,6237304,133886
CutDirsMapper.java,2565,5737534,122842
CutDirsMapper.java,2565,7181948,165937
CutDirsMapper.java,2565,5196845,96247
CutDirsMapper.java,2565,4666537,110513
CutDirsMapper.java,2565,4574709,103465
CutDirsMapper.java,2565,4090566,96814
Cvs.java,1268,2312928,64342
Cvs.java,1268,2159651,64540
Cvs.java,1268,2229530,55354
Cvs.java,1268,2179921,59223
Cvs.java,1268,3580146,61132
Cvs.java,1268,2066769,51475
Cvs.java,1268,2125438,61622
Cvs.java,1268,2184930,57800
Cvs.java,1268,2291911,57520
Cvs.java,1268,2470865,90115
CVSEntry.java,3070,5885574,109635
CVSEntry.java,3070,6352650,162075
CVSEntry.java,3070,6392897,166345
CVSEntry.java,3070,6074458,113188
CVSEntry.java,3070,11606831,206532
CVSEntry.java,3070,6530315,149839
CVSEntry.java,3070,6283934,129674
CVSEntry.java,3070,6403776,133098
CVSEntry.java,3070,7005447,110125
CVSEntry.java,3070,5781502,113638
CVSPass.java,5922,16950299,367240
CVSPass.java,5922,17285366,270320
CVSPass.java,5922,16546742,269923
CVSPass.java,5922,241501996,164894
CVSPass.java,5922,16598547,269243
CVSPass.java,5922,16293680,275445
CVSPass.java,5922,16838919,280640
CVSPass.java,5922,16462871,443207
CVSPass.java,5922,21574336,268868
CVSPass.java,5922,24499358,241144
CvsTagDiff.java,18415,30092780,612943
CvsTagDiff.java,18415,39067355,581175
CvsTagDiff.java,18415,30362652,825965
CvsTagDiff.java,18415,29520139,582914
CvsTagDiff.java,18415,31985027,610968
CvsTagDiff.java,18415,31594221,589330
CvsTagDiff.java,18415,32649590,599758
CvsTagDiff.java,18415,29555492,822075
CvsTagDiff.java,18415,29777325,587320
CvsTagDiff.java,18415,30105700,589058
CvsTagEntry.java,3258,6481746,109608
CvsTagEntry.java,3258,6296396,116840
CvsTagEntry.java,3258,6117412,115898
CvsTagEntry.java,3258,6879869,122033
CvsTagEntry.java,3258,6179875,122707
CvsTagEntry.java,3258,6486881,135708
CvsTagEntry.java,3258,6058188,125673
CvsTagEntry.java,3258,6480765,118638
CvsTagEntry.java,3258,5335585,115942
CvsTagEntry.java,3258,8036116,193702
CvsUser.java,2405,6753119,214270
CvsUser.java,2405,5612470,99000
CvsUser.java,2405,2972167,83953
CvsUser.java,2405,4568190,95778
CvsUser.java,2405,5295504,128014
CvsUser.java,2405,3247292,77796
CvsUser.java,2405,5726762,100358
CvsUser.java,2405,3654507,92751
CvsUser.java,2405,5077094,116652
CvsUser.java,2405,4573881,94433
CvsVersion.java,6277,16698322,395232
CvsVersion.java,6277,11893268,248190
CvsVersion.java,6277,12007340,235600
CvsVersion.java,6277,12846106,249730
CvsVersion.java,6277,12162151,238978
CvsVersion.java,6277,14228464,256723
CvsVersion.java,6277,15183314,240343
CvsVersion.java,6277,13254667,245708
CvsVersion.java,6277,12000311,236820
CvsVersion.java,6277,12138396,237278
DataType.java,12873,16558480,463707
DataType.java,12873,14620322,325912
DataType.java,12873,14753279,325160
DataType.java,12873,14080774,335902
DataType.java,12873,14606824,327482
DataType.java,12873,14348376,326456
DataType.java,12873,14980610,326668
DataType.java,12873,14304272,329940
DataType.java,12873,14237007,327802
DataType.java,12873,14636117,327648
Date.java,5372,9424640,324996
Date.java,5372,9322942,185912
Date.java,5372,9024320,186826
Date.java,5372,9185481,193096
Date.java,5372,8952429,185134
Date.java,5372,9397636,225249
Date.java,5372,10133517,184826
Date.java,5372,9311666,195020
Date.java,5372,8923344,189684
Date.java,5372,8958315,190510
DateSelector.java,9109,16697702,349810
DateSelector.java,9109,15145726,303878
DateSelector.java,9109,15571202,298784
DateSelector.java,9109,17291129,302290
DateSelector.java,9109,16041189,361368
DateSelector.java,9109,15468106,297042
DateSelector.java,9109,16115870,355984
DateSelector.java,9109,15863224,368963
DateSelector.java,9109,15406360,361032
DateSelector.java,9109,16922075,307162
DateUtils.java,10519,14789403,413452
DateUtils.java,10519,14914179,303216
DateUtils.java,10519,14759403,303798
DateUtils.java,10519,14403855,307234
DateUtils.java,10519,14592195,302268
DateUtils.java,10519,14696193,310608
DateUtils.java,10519,14756138,299258
DateUtils.java,10519,15835325,304280
DateUtils.java,10519,15085142,307706
DateUtils.java,10519,14718151,302966
DefaultCompilerAdapter.java,25643,46254701,828652
DefaultCompilerAdapter.java,25643,42442329,864760
DefaultCompilerAdapter.java,25643,38910729,637888
DefaultCompilerAdapter.java,25643,39022989,779360
DefaultCompilerAdapter.java,25643,45346971,786302
DefaultCompilerAdapter.java,25643,38740608,771296
DefaultCompilerAdapter.java,25643,39509411,777998
DefaultCompilerAdapter.java,25643,39276543,766290
DefaultCompilerAdapter.java,25643,42452716,772806
DefaultCompilerAdapter.java,25643,39550346,781964
DefaultDefinitions.java,2809,6953569,169109
DefaultDefinitions.java,2809,6445900,130500
DefaultDefinitions.java,2809,6453502,169622
DefaultDefinitions.java,2809,7860819,146100
DefaultDefinitions.java,2809,6648374,136706
DefaultDefinitions.java,2809,6929546,178086
DefaultDefinitions.java,2809,275254889,121992
DefaultDefinitions.java,2809,7002643,154939
DefaultDefinitions.java,2809,7085528,216246
DefaultDefinitions.java,2809,6663012,121494
DefaultExcludes.java,3637,7466609,260966
DefaultExcludes.java,3637,7473831,143318
DefaultExcludes.java,3637,7568379,145970
DefaultExcludes.java,3637,7329934,147484
DefaultExcludes.java,3637,7414443,146572
DefaultExcludes.java,3637,8408305,231448
DefaultExcludes.java,3637,7326282,148852
DefaultExcludes.java,3637,7541877,184520
DefaultExcludes.java,3637,7288875,147062
DefaultExcludes.java,3637,7341802,150504
DefaultExecutor.java,2073,5342242,152059
DefaultExecutor.java,2073,5025915,130125
DefaultExecutor.java,2073,5257110,125523
DefaultExecutor.java,2073,5003752,105962
DefaultExecutor.java,2073,5121243,182172
DefaultExecutor.java,2073,4970253,128610
DefaultExecutor.java,2073,5372122,131625
DefaultExecutor.java,2073,4960002,136829
DefaultExecutor.java,2073,4919609,126430
DefaultExecutor.java,2073,5013434,133786
DefaultInputHandler.java,4086,8381546,199058
DefaultInputHandler.java,4086,8037474,165050
DefaultInputHandler.java,4086,8109344,173532
DefaultInputHandler.java,4086,8686361,205943
DefaultInputHandler.java,4086,8387107,164085
DefaultInputHandler.java,4086,8116749,208426
DefaultInputHandler.java,4086,8518812,164790
DefaultInputHandler.java,4086,8513130,169943
DefaultInputHandler.java,4086,10373397,290584
DefaultInputHandler.java,4086,7044949,141095
DefaultJspCompilerAdapter.java,4672,8992853,259600
DefaultJspCompilerAdapter.java,4672,8483436,173850
DefaultJspCompilerAdapter.java,4672,8420393,174200
DefaultJspCompilerAdapter.java,4672,8587599,183442
DefaultJspCompilerAdapter.java,4672,8625499,176195
DefaultJspCompilerAdapter.java,4672,9650245,185852
DefaultJspCompilerAdapter.java,4672,8572270,173342
DefaultJspCompilerAdapter.java,4672,8573420,173542
DefaultJspCompilerAdapter.java,4672,8506308,175535
DefaultJspCompilerAdapter.java,4672,8498321,169638
DefaultLogger.java,12611,19222141,416817
DefaultLogger.java,12611,19117093,392740
DefaultLogger.java,12611,19496130,386198
DefaultLogger.java,12611,18845407,381536
DefaultLogger.java,12611,25173638,380018
DefaultLogger.java,12611,19112093,385210
DefaultLogger.java,12611,21401559,386410
DefaultLogger.java,12611,19498966,390435
DefaultLogger.java,12611,19015323,388345
DefaultLogger.java,12611,18791602,389577
DefaultNative2Ascii.java,3828,6842133,210153
DefaultNative2Ascii.java,3828,6785511,125369
DefaultNative2Ascii.java,3828,6601010,199402
DefaultNative2Ascii.java,3828,6075433,167860
DefaultNative2Ascii.java,3828,6657428,221715
DefaultNative2Ascii.java,3828,6781951,178757
DefaultNative2Ascii.java,3828,5777626,158007
DefaultNative2Ascii.java,3828,6392168,190465
DefaultNative2Ascii.java,3828,7694145,199534
DefaultNative2Ascii.java,3828,6378661,240648
DefaultRmicAdapter.java,17182,26684936,591334
DefaultRmicAdapter.java,17182,29189941,319788
DefaultRmicAdapter.java,17182,27692093,466647
DefaultRmicAdapter.java,17182,27825500,547563
DefaultRmicAdapter.java,17182,27362953,516808
DefaultRmicAdapter.java,17182,26274894,522985
DefaultRmicAdapter.java,17182,26177055,522788
DefaultRmicAdapter.java,17182,27434537,521883
DefaultRmicAdapter.java,17182,26945889,524365
DefaultRmicAdapter.java,17182,27235476,521433
DefBase.java,5284,8020071,164300
DefBase.java,5284,8128713,202537
DefBase.java,5284,9405227,167807
DefBase.java,5284,7721840,164385
DefBase.java,5284,8053970,163030
DefBase.java,5284,8300634,193064
DefBase.java,5284,7524668,164455
DefBase.java,5284,7824325,167870
DefBase.java,5284,7863876,162010
DefBase.java,5284,8007388,163955
Definer.java,20332,35038335,633695
Definer.java,20332,30303062,636958
Definer.java,20332,30514570,648220
Definer.java,20332,32916978,641582
Definer.java,20332,34485166,469581
Definer.java,20332,38109141,784674
Definer.java,20332,30788623,631977
Definer.java,20332,31804668,644193
Definer.java,20332,30939584,634425
Definer.java,20332,33690429,386613
DelegatedResourceComparator.java,4379,11550421,188655
DelegatedResourceComparator.java,4379,9138284,186615
DelegatedResourceComparator.java,4379,9166267,187293
DelegatedResourceComparator.java,4379,9400897,184922
DelegatedResourceComparator.java,4379,9106530,180777
DelegatedResourceComparator.java,4379,11827121,214701
DelegatedResourceComparator.java,4379,9632622,215807
DelegatedResourceComparator.java,4379,8988170,182755
DelegatedResourceComparator.java,4379,10570902,180195
DelegatedResourceComparator.java,4379,11790489,252547
Delete.java,29466,50137922,920998
Delete.java,29466,51234022,887312
Delete.java,29466,48205179,887158
Delete.java,29466,48338760,928439
Delete.java,29466,54096187,897477
Delete.java,29466,46036880,896075
Delete.java,29466,60861626,539933
Delete.java,29466,51718923,904556
Delete.java,29466,356122114,496110
Delete.java,29466,48878742,529230
Deltree.java,3493,7308784,152110
Deltree.java,3493,7344718,141194
Deltree.java,3493,7291736,185913
Deltree.java,3493,7910243,167634
Deltree.java,3493,7118092,142880
Deltree.java,3493,7284877,152207
Deltree.java,3493,7155438,174110
Deltree.java,3493,7156009,147092
Deltree.java,3493,7219879,143717
Deltree.java,3493,7375853,145235
DemuxInputStream.java,2235,4374768,94257
DemuxInputStream.java,2235,5083795,134040
DemuxInputStream.java,2235,4584964,100615
DemuxInputStream.java,2235,4489199,92295
DemuxInputStream.java,2235,5482223,103715
DemuxInputStream.java,2235,4594372,103595
DemuxInputStream.java,2235,4544417,145585
DemuxInputStream.java,2235,4537153,101070
DemuxInputStream.java,2235,4773169,125937
DemuxInputStream.java,2235,5082736,103854
DemuxOutputStream.java,8031,12157357,260082
DemuxOutputStream.java,8031,12320267,260865
DemuxOutputStream.java,8031,12440705,312379
DemuxOutputStream.java,8031,12077704,269055
DemuxOutputStream.java,8031,12351108,262510
DemuxOutputStream.java,8031,12453454,332783
DemuxOutputStream.java,8031,12436227,250993
DemuxOutputStream.java,8031,12409019,263070
DemuxOutputStream.java,8031,19138142,383317
DemuxOutputStream.java,8031,26644864,233264
Depend.java,35502,59006783,1045592
Depend.java,35502,51759033,1043987
Depend.java,35502,53867266,1002008
Depend.java,35502,59023517,993509
Depend.java,35502,54352526,1029954
Depend.java,35502,52719624,637246
Depend.java,35502,78245619,1019456
Depend.java,35502,54584338,1198238
Depend.java,35502,57035776,973034
Depend.java,35502,71902782,645968
DependencyAnalyzer.java,4847,4744943,106684
DependencyAnalyzer.java,4847,4604169,108336
DependencyAnalyzer.java,4847,4840556,165274
DependencyAnalyzer.java,4847,4491073,110222
DependencyAnalyzer.java,4847,4605340,105938
DependencyAnalyzer.java,4847,4500401,109032
DependencyAnalyzer.java,4847,4651165,106466
DependencyAnalyzer.java,4847,5338219,138376
DependencyAnalyzer.java,4847,4761279,112390
DependencyAnalyzer.java,4847,3937851,111926
DependencyVisitor.java,6673,21680962,300749
DependencyVisitor.java,6673,10093740,229642
DependencyVisitor.java,6673,10401273,260114
DependencyVisitor.java,6673,11727724,354350
DependencyVisitor.java,6673,11527514,227130
DependencyVisitor.java,6673,11033720,227240
DependencyVisitor.java,6673,11001753,222994
DependencyVisitor.java,6673,11686539,286897
DependencyVisitor.java,6673,10352750,351024
DependencyVisitor.java,6673,11262494,230260
DependScanner.java,6963,13085711,309363
DependScanner.java,6963,12708721,256822
DependScanner.java,6963,12282933,251172
DependScanner.java,6963,12605396,248298
DependScanner.java,6963,12572038,245610
DependScanner.java,6963,12777402,244218
DependScanner.java,6963,12675088,246962
DependScanner.java,6963,12423813,257400
DependScanner.java,6963,14535954,253532
DependScanner.java,6963,13089807,257942
DependSelector.java,2457,5474937,113842
DependSelector.java,2457,4597113,98896
DependSelector.java,2457,5825694,126244
DependSelector.java,2457,5260234,113766
DependSelector.java,2457,5684937,175235
DependSelector.java,2457,5179603,135654
DependSelector.java,2457,5339360,141646
DependSelector.java,2457,5159728,98364
DependSelector.java,2457,6448709,155323
DependSelector.java,2457,4126824,94137
DependSet.java,10602,19722926,422028
DependSet.java,10602,19699735,455194
DependSet.java,10602,19568363,367408
DependSet.java,10602,19889618,364544
DependSet.java,10602,19471377,365666
DependSet.java,10602,20160916,364504
DependSet.java,10602,21759031,395500
DependSet.java,10602,18215888,576395
DependSet.java,10602,19329750,376274
DependSet.java,10602,19998593,435296
DepthSelector.java,6327,11282693,263648
DepthSelector.java,6327,11380287,263728
DepthSelector.java,6327,10743827,224126
DepthSelector.java,6327,10695181,343466
DepthSelector.java,6327,15611996,222310
DepthSelector.java,6327,11862887,164489
DepthSelector.java,6327,14537703,222248
DepthSelector.java,6327,12538124,219458
DepthSelector.java,6327,9697685,191806
DepthSelector.java,6327,11016939,221812
Description.java,4076,9177601,165673
Description.java,4076,9026762,167933
Description.java,4076,14816903,152682
Description.java,4076,6485112,99500
Description.java,4076,8645302,167734
Description.java,4076,8704179,163602
Description.java,4076,8363586,159032
Description.java,4076,8860812,199376
Description.java,4076,10474677,164438
Description.java,4076,9016853,194908
DescriptorHandler.java,14799,21995253,492106
DescriptorHandler.java,14799,30898300,603470
DescriptorHandler.java,14799,21122105,446883
DescriptorHandler.java,14799,21758692,437480
DescriptorHandler.java,14799,26576329,451692
DescriptorHandler.java,14799,27608245,509004
DescriptorHandler.java,14799,21167531,441353
DescriptorHandler.java,14799,21327367,433896
DescriptorHandler.java,14799,22405887,601848
DescriptorHandler.java,14799,333892870,435693
DeweyDecimal.java,7954,14283055,276703
DeweyDecimal.java,7954,14638949,278160
DeweyDecimal.java,7954,13977934,270393
DeweyDecimal.java,7954,14332100,329751
DeweyDecimal.java,7954,14482721,272600
DeweyDecimal.java,7954,13811208,275438
DeweyDecimal.java,7954,14575684,277114
DeweyDecimal.java,7954,14148589,329809
DeweyDecimal.java,7954,15098806,271742
DeweyDecimal.java,7954,15651041,447574
Diagnostics.java,24937,67467853,846123
Diagnostics.java,24937,43557412,491604
Diagnostics.java,24937,43816187,798012
Diagnostics.java,24937,42230560,801386
Diagnostics.java,24937,52248088,807085
Diagnostics.java,24937,60820104,696639
Diagnostics.java,24937,42956373,805832
Diagnostics.java,24937,44103889,741096
Diagnostics.java,24937,46637363,810228
Diagnostics.java,24937,46730046,815873
DiagnosticsTask.java,1414,3480081,81612
DiagnosticsTask.java,1414,3534028,98409
DiagnosticsTask.java,1414,3421772,95403
DiagnosticsTask.java,1414,3470656,75416
DiagnosticsTask.java,1414,3811734,102492
DiagnosticsTask.java,1414,3703103,69338
DiagnosticsTask.java,1414,3384356,80665
DiagnosticsTask.java,1414,3377891,69945
DiagnosticsTask.java,1414,2796974,70524
DiagnosticsTask.java,1414,3389657,89133
Difference.java,2188,6505442,142484
Difference.java,2188,5875337,104603
Difference.java,2188,7341264,130597
Difference.java,2188,6648394,103705
Difference.java,2188,6846294,130227
Difference.java,2188,6312435,112160
Difference.java,2188,6243324,145203
Difference.java,2188,6126854,143504
Difference.java,2188,6436795,148572
Difference.java,2188,6033342,112520
DifferentSelector.java,4263,7518150,166657
DifferentSelector.java,4263,6280820,148805
DifferentSelector.java,4263,7135058,150242
DifferentSelector.java,4263,6239042,155665
DifferentSelector.java,4263,6838349,180837
DifferentSelector.java,4263,6692998,141343
DifferentSelector.java,4263,6347127,148783
DifferentSelector.java,4263,6444843,140818
DifferentSelector.java,4263,11199697,140417
DifferentSelector.java,4263,5658116,130250
DigestAlgorithm.java,6341,9543053,199873
DigestAlgorithm.java,6341,11316646,208951
DigestAlgorithm.java,6341,11450010,218997
DigestAlgorithm.java,6341,10860813,189049
DigestAlgorithm.java,6341,10892873,198570
DigestAlgorithm.java,6341,9651422,163143
DigestAlgorithm.java,6341,14282051,200233
DigestAlgorithm.java,6341,13021607,201284
DigestAlgorithm.java,6341,11100367,218208
DigestAlgorithm.java,6341,13563694,221350
Directory.java,5197,12361510,194340
Directory.java,5197,10073184,172525
Directory.java,5197,8928206,161806
Directory.java,5197,11953424,173935
Directory.java,5197,10925300,173697
Directory.java,5197,11146290,179676
Directory.java,5197,11103473,155735
Directory.java,5197,8776792,164763
Directory.java,5197,8760395,164070
Directory.java,5197,11636845,166563
DirectoryIterator.java,5850,7608702,207207
DirectoryIterator.java,5850,7106642,138885
DirectoryIterator.java,5850,9136618,164318
DirectoryIterator.java,5850,6500871,134982
DirectoryIterator.java,5850,6532061,157728
DirectoryIterator.java,5850,7156000,143205
DirectoryIterator.java,5850,7528947,165977
DirectoryIterator.java,5850,8918390,163534
DirectoryIterator.java,5850,7310368,163530
DirectoryIterator.java,5850,8676320,154283
DirectoryScanner.java,70666,172617351,1744535
DirectoryScanner.java,70666,113414913,929623
DirectoryScanner.java,70666,132361533,1710245
DirectoryScanner.java,70666,111383178,1618241
DirectoryScanner.java,70666,97038980,1661729
DirectoryScanner.java,70666,100937586,1635220
DirectoryScanner.java,70666,116317281,1599366
DirectoryScanner.java,70666,110652429,1684439
DirectoryScanner.java,70666,116992631,2489275
DirectoryScanner.java,70666,89781484,1594749
Dirname.java,2414,210965559,85027
Dirname.java,2414,3521512,78554
Dirname.java,2414,3224682,72157
Dirname.java,2414,3883328,88240
Dirname.java,2414,3589691,84161
Dirname.java,2414,3480010,89676
Dirname.java,2414,3620472,82855
Dirname.java,2414,3376092,82477
Dirname.java,2414,3440532,83497
Dirname.java,2414,3395834,85294
DirSet.java,3337,7022939,117605
DirSet.java,3337,8116841,125256
DirSet.java,3337,5829553,108693
DirSet.java,3337,5026886,101143
DirSet.java,3337,6301723,121516
DirSet.java,3337,7287289,129265
DirSet.java,3337,8329672,180150
DirSet.java,3337,7477927,126288
DirSet.java,3337,6241984,107033
DirSet.java,3337,7589343,129234
Dispatchable.java,1204,1337038,39532
Dispatchable.java,1204,1647091,44711
Dispatchable.java,1204,2032172,42871
Dispatchable.java,1204,1547287,41074
Dispatchable.java,1204,1638160,46655
Dispatchable.java,1204,3681391,43624
Dispatchable.java,1204,2210257,50739
Dispatchable.java,1204,3398389,73862
Dispatchable.java,1204,2825134,49685
Dispatchable.java,1204,1704351,71618
DispatchTask.java,1923,4000604,93046
DispatchTask.java,1923,2633008,104054
DispatchTask.java,1923,2876372,94906
DispatchTask.java,1923,3354789,114764
DispatchTask.java,1923,4269277,109452
DispatchTask.java,1923,3355441,79238
DispatchTask.java,1923,2091005,75446
DispatchTask.java,1923,3384205,81888
DispatchTask.java,1923,3366354,92744
DispatchTask.java,1923,2981505,84334
DispatchUtils.java,5845,13899002,315361
DispatchUtils.java,5845,14593849,154997
DispatchUtils.java,5845,18748194,219286
DispatchUtils.java,5845,14991249,155660
DispatchUtils.java,5845,13363212,217576
DispatchUtils.java,5845,13016103,183281
DispatchUtils.java,5845,12685303,220924
DispatchUtils.java,5845,17091874,195327
DispatchUtils.java,5845,14120835,150993
DispatchUtils.java,5845,12818974,185014
DOMElementWriter.java,21508,48801790,915204
DOMElementWriter.java,21508,42902303,423331
DOMElementWriter.java,21508,45562079,445266
DOMElementWriter.java,21508,43841071,607536
DOMElementWriter.java,21508,44716199,679218
DOMElementWriter.java,21508,53036921,446741
DOMElementWriter.java,21508,45257235,772778
DOMElementWriter.java,21508,44905148,621569
DOMElementWriter.java,21508,62613113,739969
DOMElementWriter.java,21508,62047463,692800
DOMUtil.java,8768,15086503,522576
DOMUtil.java,8768,14802441,304780
DOMUtil.java,8768,18912342,300216
DOMUtil.java,8768,14288302,203114
DOMUtil.java,8768,14710843,301484
DOMUtil.java,8768,16785955,306042
DOMUtil.java,8768,14778133,297582
DOMUtil.java,8768,15870701,424294
DOMUtil.java,8768,15054482,299186
DOMUtil.java,8768,17149680,408298
DOMUtils.java,4729,5969257,134058
DOMUtils.java,4729,9439971,211336
DOMUtils.java,4729,5824513,132874
DOMUtils.java,4729,7527552,131250
DOMUtils.java,4729,5732049,201818
DOMUtils.java,4729,8887622,140790
DOMUtils.java,4729,7618397,122173
DOMUtils.java,4729,7444471,122962
DOMUtils.java,4729,6865809,142267
DOMUtils.java,4729,8057329,154058
DoubleCPInfo.java,1860,3030340,72953
DoubleCPInfo.java,1860,3727000,99240
DoubleCPInfo.java,1860,3878806,105904
DoubleCPInfo.java,1860,4438565,118156
DoubleCPInfo.java,1860,2470122,71030
DoubleCPInfo.java,1860,3535031,81794
DoubleCPInfo.java,1860,3193362,95388
DoubleCPInfo.java,1860,3451144,79230
DoubleCPInfo.java,1860,3258375,82576
DoubleCPInfo.java,1860,3839878,81712
Draw.java,3190,7700629,151280
Draw.java,3190,7503850,130911
Draw.java,3190,6728846,93467
Draw.java,3190,10433862,144143
Draw.java,3190,7858535,133821
Draw.java,3190,9671541,147818
Draw.java,3190,10946576,178056
Draw.java,3190,10047666,123709
Draw.java,3190,11115742,124488
Draw.java,3190,14070674,138381
DrawOperation.java,1596,2596667,48380
DrawOperation.java,1596,1911301,57433
DrawOperation.java,1596,2092247,56420
DrawOperation.java,1596,3133845,47705
DrawOperation.java,1596,2205486,49761
DrawOperation.java,1596,1718303,50622
DrawOperation.java,1596,2667965,51088
DrawOperation.java,1596,1942593,52507
DrawOperation.java,1596,2071198,48952
DrawOperation.java,1596,3155996,50557
DTDLocation.java,1338,1370435,48629
DTDLocation.java,1338,1294575,48476
DTDLocation.java,1338,1287302,46986
DTDLocation.java,1338,1319058,57398
DTDLocation.java,1338,1324939,50176
DTDLocation.java,1338,1293123,50319
DTDLocation.java,1338,1354914,48777
DTDLocation.java,1338,1271460,46355
DTDLocation.java,1338,1295481,44985
DTDLocation.java,1338,1330070,48720
DynamicAttribute.java,1276,1413142,48284
DynamicAttribute.java,1276,1413716,48363
DynamicAttribute.java,1276,1416027,51314
DynamicAttribute.java,1276,1534462,49740
DynamicAttribute.java,1276,1945681,60546
DynamicAttribute.java,1276,1557313,59555
DynamicAttribute.java,1276,1357856,52429
DynamicAttribute.java,1276,1531675,52002
DynamicAttribute.java,1276,1625603,63075
DynamicAttribute.java,1276,1438860,50599
DynamicAttributeNS.java,1501,2611886,68553
DynamicAttributeNS.java,1501,1508662,51440
DynamicAttributeNS.java,1501,1757133,51672
DynamicAttributeNS.java,1501,1732509,52700
DynamicAttributeNS.java,1501,1755800,61858
DynamicAttributeNS.java,1501,1668238,50562
DynamicAttributeNS.java,1501,1695318,55332
DynamicAttributeNS.java,1501,1665834,62420
DynamicAttributeNS.java,1501,1688989,59656
DynamicAttributeNS.java,1501,1590862,51659
DynamicConfigurator.java,1027,1469088,52291
DynamicConfigurator.java,1027,1383397,41238
DynamicConfigurator.java,1027,1392011,38993
DynamicConfigurator.java,1027,1385982,43969
DynamicConfigurator.java,1027,1300903,43095
DynamicConfigurator.java,1027,1155823,40911
DynamicConfigurator.java,1027,2792696,52126
DynamicConfigurator.java,1027,1878252,51068
DynamicConfigurator.java,1027,2142758,71382
DynamicConfigurator.java,1027,2160213,72378
DynamicConfiguratorNS.java,1031,2156711,68437
DynamicConfiguratorNS.java,1031,2301344,65618
DynamicConfiguratorNS.java,1031,2110966,66215
DynamicConfiguratorNS.java,1031,1968576,47195
DynamicConfiguratorNS.java,1031,1970347,58258
DynamicConfiguratorNS.java,1031,2040384,61501
DynamicConfiguratorNS.java,1031,2078719,51620
DynamicConfiguratorNS.java,1031,2056934,50372
DynamicConfiguratorNS.java,1031,2180619,67132
DynamicConfiguratorNS.java,1031,2153026,58112
DynamicElement.java,1221,1652494,48446
DynamicElement.java,1221,1729970,50875
DynamicElement.java,1221,1850728,47664
DynamicElement.java,1221,1752561,47421
DynamicElement.java,1221,1851619,48188
DynamicElement.java,1221,1482105,54807
DynamicElement.java,1221,1449446,50701
DynamicElement.java,1221,1469135,48446
DynamicElement.java,1221,1336363,59109
DynamicElement.java,1221,1734547,46593
DynamicElementNS.java,1413,1515196,46667
DynamicElementNS.java,1413,2197691,48801
